2.149868199999999951e-01,1.565018200000000137e-01,1.346811900000000062e-01
3.414168300000000045e-01,3.399251600000000040e-01,2.463854600000000006e-01
2.610921700000000123e-01,2.387718199999999957e-01,1.516372400000000065e-01
3.059721799999999825e-01,3.012762399999999730e-01,2.132760499999999948e-01
3.350372200000000245e-01,3.018251100000000076e-01,2.979389800000000199e-01
3.451774100000000178e-01,3.409387700000000021e-01,2.680376600000000109e-01
3.149751100000000026e-01,2.150160299999999969e-01,1.896141500000000091e-01
2.911749000000000143e-01,2.891020699999999888e-01,2.713153500000000107e-01
3.388829899999999951e-01,2.244047799999999981e-01,2.213262000000000007e-01
2.898259200000000146e-01,2.218964300000000056e-01,1.674487100000000006e-01
3.330342700000000211e-01,2.721143200000000206e-01,1.933741900000000014e-01
3.303303000000000211e-01,2.902059300000000008e-01,2.234218500000000052e-01
3.216943299999999728e-01,2.781916700000000020e-01,2.173459899999999889e-01
3.111234700000000131e-01,3.008734100000000078e-01,2.623507500000000214e-01
2.859702700000000264e-01,2.316643999999999926e-01,1.991849400000000048e-01
3.358937399999999962e-01,3.229301399999999767e-01,2.727471100000000148e-01
3.287871900000000069e-01,3.172788100000000222e-01,1.888642600000000060e-01
3.345560200000000095e-01,2.815717999999999832e-01,2.601832499999999770e-01
3.332801200000000130e-01,2.927754399999999979e-01,2.098462799999999961e-01
2.838178199999999984e-01,2.438155599999999867e-01,2.000635400000000119e-01
2.736707400000000234e-01,1.897335199999999888e-01,1.314764499999999947e-01
3.378413800000000244e-01,2.966955800000000143e-01,2.458357899999999985e-01
2.434273399999999921e-01,1.940202900000000119e-01,1.216738299999999967e-01
2.525201499999999988e-01,2.268263399999999874e-01,1.767389900000000125e-01
3.300070800000000082e-01,2.607024199999999903e-01,1.535338199999999875e-01
3.355567300000000253e-01,2.351717700000000022e-01,2.105396599999999896e-01
3.129006100000000234e-01,2.887459499999999735e-01,1.724693099999999868e-01
2.968030999999999864e-01,2.947415500000000188e-01,2.571926500000000226e-01
3.060820300000000049e-01,2.629325299999999976e-01,1.587993799999999900e-01
3.309643999999999919e-01,2.977065899999999932e-01,2.754227599999999887e-01
3.449529599999999752e-01,1.859842600000000123e-01,1.336277399999999949e-01
3.268850899999999893e-01,2.986137200000000269e-01,2.693020199999999753e-01
3.382943099999999870e-01,3.190374799999999844e-01,2.743086100000000083e-01
2.441626799999999931e-01,2.126512200000000019e-01,1.910191199999999867e-01
3.412508100000000155e-01,3.131266400000000116e-01,2.865113599999999927e-01
3.130565599999999837e-01,2.397453700000000132e-01,1.420610499999999943e-01
3.328012900000000274e-01,3.057126099999999957e-01,2.272226900000000049e-01
2.643824000000000174e-01,2.353101700000000129e-01,2.205880100000000010e-01
2.160030599999999967e-01,1.721332799999999996e-01,1.558970399999999867e-01
3.114860199999999746e-01,2.606504399999999833e-01,2.274278999999999884e-01
3.204756400000000061e-01,3.199708199999999891e-01,3.085325600000000112e-01
2.856387100000000179e-01,2.821945100000000095e-01,1.535080100000000003e-01
3.134234200000000081e-01,2.737197299999999944e-01,2.648227200000000114e-01
2.551798299999999964e-01,1.870829699999999873e-01,1.344807000000000086e-01
3.261748800000000004e-01,3.109665500000000082e-01,2.917636299999999960e-01
2.742821300000000129e-01,2.350571200000000083e-01,1.744015800000000005e-01
3.433039099999999899e-01,3.392752900000000071e-01,1.832314999999999916e-01
2.966946100000000253e-01,2.237716700000000059e-01,2.168982399999999922e-01
3.236953100000000139e-01,3.225668099999999816e-01,3.113821399999999739e-01
3.338327500000000114e-01,2.109466999999999870e-01,1.926845799999999942e-01
2.502533200000000013e-01,2.272070999999999952e-01,1.685622300000000073e-01
3.000022800000000101e-01,2.925554000000000210e-01,2.735003799999999874e-01
3.069322500000000176e-01,2.874251999999999918e-01,1.716350700000000007e-01
2.835630100000000042e-01,2.404991400000000001e-01,1.681220400000000004e-01
3.433904400000000190e-01,3.316241400000000117e-01,2.465863199999999977e-01
2.380268899999999910e-01,2.258205500000000088e-01,2.041091700000000064e-01
3.128314099999999764e-01,2.830873999999999890e-01,2.324218799999999974e-01
3.450332999999999872e-01,2.506509399999999887e-01,2.248619000000000034e-01
2.298994900000000119e-01,1.944241100000000111e-01,1.564325900000000102e-01
3.177323599999999915e-01,2.094181599999999921e-01,1.536306000000000060e-01
3.273184199999999988e-01,2.437522599999999984e-01,1.788193499999999880e-01
2.486704799999999993e-01,2.040897499999999865e-01,2.013993199999999928e-01
2.870925799999999861e-01,1.648961800000000033e-01,1.498389099999999918e-01
3.375075100000000106e-01,2.975011100000000130e-01,2.075606899999999921e-01
2.544804500000000247e-01,2.408388499999999932e-01,1.547785899999999937e-01
3.339563799999999971e-01,3.295726900000000015e-01,2.205008499999999982e-01
3.052238500000000188e-01,1.553650000000000031e-01,1.427826100000000042e-01
2.797499399999999747e-01,1.795939900000000089e-01,1.442316299999999996e-01
3.196408800000000161e-01,2.996003300000000258e-01,2.957272699999999865e-01
2.443436300000000061e-01,2.280718599999999874e-01,1.270904499999999937e-01
3.450766399999999900e-01,2.296310900000000099e-01,2.177051799999999981e-01
3.197590299999999996e-01,2.438726999999999978e-01,1.855845399999999923e-01
3.083013199999999898e-01,1.848466800000000132e-01,1.827922999999999909e-01
1.982796900000000084e-01,1.967674299999999932e-01,1.864652699999999885e-01
3.104946900000000176e-01,2.908485900000000179e-01,2.140254699999999954e-01
2.580524000000000151e-01,1.528422899999999918e-01,1.355832899999999952e-01
3.186012100000000236e-01,2.208098699999999914e-01,1.644807699999999984e-01
2.590040800000000254e-01,2.301403300000000041e-01,2.224561499999999914e-01
2.697415000000000229e-01,2.455092700000000017e-01,1.494080200000000025e-01
3.005422700000000003e-01,2.167127100000000028e-01,1.933483500000000022e-01
